,position,body_x,body_y,body_z,targetx,targety,thetax,thetay,velocity,acceleration,omega,alpha,cg
345,"v = ( -21.2710, 21.2710, 61.9149 ) 	|v| = 68.8358","v = ( 0.4249, 0.5751, 0.6991 ) 	|v| = 1.0000","v = ( 0.5751, 0.4249, -0.6991 ) 	|v| = 1.0000","v = ( -0.6991, 0.6991, -0.1502 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8540, 21.8540, 22.5450 ) 	|v| = 38.2553","v = ( 0.5545, -0.5545, -10.3745 ) 	|v| = 10.4041","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.06639308]
346,"v = ( -21.4896, 21.4896, 62.1404 ) 	|v| = 69.1739","v = ( 0.4200, 0.5800, 0.6980 ) 	|v| = 1.0000","v = ( 0.5800, 0.4200, -0.6980 ) 	|v| = 1.0000","v = ( -0.6980, 0.6980, -0.1601 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8485, 21.8484, 22.4412 ) 	|v| = 38.1879","v = ( 0.5535, -0.5535, -10.3711 ) 	|v| = 10.4006","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.06651662]
347,"v = ( -21.7081, 21.7080, 62.3648 ) 	|v| = 69.5115","v = ( 0.4150, 0.5850, 0.6968 ) 	|v| = 1.0000","v = ( 0.5850, 0.4150, -0.6968 ) 	|v| = 1.0000","v = ( -0.6968, 0.6968, -0.1700 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8429, 21.8429, 22.3376 ) 	|v| = 38.1208","v = ( 0.5526, -0.5526, -10.3676 ) 	|v| = 10.3970","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.06664021]
348,"v = ( -21.9265, 21.9265, 62.5881 ) 	|v| = 69.8485","v = ( 0.4101, 0.5899, 0.6956 ) 	|v| = 1.0000","v = ( 0.5899, 0.4101, -0.6956 ) 	|v| = 1.0000","v = ( -0.6956, 0.6956, -0.1798 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8374, 21.8374, 22.2339 ) 	|v| = 38.0538","v = ( 0.5516, -0.5516, -10.3641 ) 	|v| = 10.3934","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06676388]
349,"v = ( -22.1449, 22.1448, 62.8105 ) 	|v| = 70.1851","v = ( 0.4052, 0.5948, 0.6943 ) 	|v| = 1.0000","v = ( 0.5948, 0.4052, -0.6943 ) 	|v| = 1.0000","v = ( -0.6943, 0.6943, -0.1897 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8319, 21.8319, 22.1303 ) 	|v| = 37.9870","v = ( 0.5507, -0.5507, -10.3607 ) 	|v| = 10.3899","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06688761]
350,"v = ( -22.3632, 22.3632, 63.0318 ) 	|v| = 70.5211","v = ( 0.4003, 0.5997, 0.6929 ) 	|v| = 1.0000","v = ( 0.5997, 0.4003, -0.6929 ) 	|v| = 1.0000","v = ( -0.6929, 0.6929, -0.1995 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8264, 21.8264, 22.0267 ) 	|v| = 37.9205","v = ( 0.5497, -0.5497, -10.3572 ) 	|v| = 10.3863","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.        0.        0.0670114]
351,"v = ( -22.5814, 22.5814, 63.2521 ) 	|v| = 70.8567","v = ( 0.3953, 0.6047, 0.6914 ) 	|v| = 1.0000","v = ( 0.6047, 0.3953, -0.6914 ) 	|v| = 1.0000","v = ( -0.6914, 0.6914, -0.2093 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8209, 21.8209, 21.9232 ) 	|v| = 37.8541","v = ( 0.5487, -0.5487, -10.3538 ) 	|v| = 10.3828","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06713526]
352,"v = ( -22.7997, 22.7996, 63.4713 ) 	|v| = 71.1917","v = ( 0.3905, 0.6095, 0.6899 ) 	|v| = 1.0000","v = ( 0.6095, 0.3905, -0.6899 ) 	|v| = 1.0000","v = ( -0.6899, 0.6899, -0.2191 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8154, 21.8154, 21.8197 ) 	|v| = 37.7879","v = ( 0.5478, -0.5478, -10.3504 ) 	|v| = 10.3793","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06725918]
353,"v = ( -23.0178, 23.0178, 63.6895 ) 	|v| = 71.5261","v = ( 0.3856, 0.6144, 0.6883 ) 	|v| = 1.0000","v = ( 0.6144, 0.3856, -0.6883 ) 	|v| = 1.0000","v = ( -0.6883, 0.6883, -0.2289 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8100, 21.8100, 21.7162 ) 	|v| = 37.7219","v = ( 0.5468, -0.5468, -10.3469 ) 	|v| = 10.3758","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
354,"v = ( -23.2359, 23.2359, 63.9066 ) 	|v| = 71.8601","v = ( 0.3807, 0.6193, 0.6867 ) 	|v| = 1.0000","v = ( 0.6193, 0.3807, -0.6867 ) 	|v| = 1.0000","v = ( -0.6867, 0.6867, -0.2386 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8045, 21.8045, 21.6128 ) 	|v| = 37.6562","v = ( 0.5457, -0.5457, -10.3434 ) 	|v| = 10.3722","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
355,"v = ( -23.4540, 23.4539, 64.1228 ) 	|v| = 72.1935","v = ( 0.3758, 0.6242, 0.6850 ) 	|v| = 1.0000","v = ( 0.6242, 0.3758, -0.6850 ) 	|v| = 1.0000","v = ( -0.6850, 0.6850, -0.2483 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7991, 21.7991, 21.5094 ) 	|v| = 37.5906","v = ( 0.5447, -0.5447, -10.3399 ) 	|v| = 10.3685","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
356,"v = ( -23.6719, 23.6719, 64.3379 ) 	|v| = 72.5264","v = ( 0.3710, 0.6290, 0.6832 ) 	|v| = 1.0000","v = ( 0.6290, 0.3710, -0.6832 ) 	|v| = 1.0000","v = ( -0.6832, 0.6832, -0.2580 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7936, 21.7936, 21.4060 ) 	|v| = 37.5252","v = ( 0.5436, -0.5436, -10.3363 ) 	|v| = 10.3649","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
357,"v = ( -23.8899, 23.8899, 64.5519 ) 	|v| = 72.8588","v = ( 0.3662, 0.6338, 0.6813 ) 	|v| = 1.0000","v = ( 0.6338, 0.3662, -0.6813 ) 	|v| = 1.0000","v = ( -0.6813, 0.6813, -0.2677 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7882, 21.7882, 21.3027 ) 	|v| = 37.4601","v = ( 0.5425, -0.5425, -10.3328 ) 	|v| = 10.3613","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
358,"v = ( -24.1078, 24.1077, 64.7650 ) 	|v| = 73.1906","v = ( 0.3613, 0.6387, 0.6794 ) 	|v| = 1.0000","v = ( 0.6387, 0.3613, -0.6794 ) 	|v| = 1.0000","v = ( -0.6794, 0.6794, -0.2773 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7828, 21.7828, 21.1994 ) 	|v| = 37.3951","v = ( 0.5414, -0.5414, -10.3294 ) 	|v| = 10.3577","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
359,"v = ( -24.3256, 24.3256, 64.9769 ) 	|v| = 73.5219","v = ( 0.3565, 0.6435, 0.6774 ) 	|v| = 1.0000","v = ( 0.6435, 0.3565, -0.6774 ) 	|v| = 1.0000","v = ( -0.6774, 0.6774, -0.2869 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7774, 21.7774, 21.0962 ) 	|v| = 37.3304","v = ( 0.5403, -0.5403, -10.3259 ) 	|v| = 10.3541","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( 0.0000, -0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
360,"v = ( -24.5434, 24.5433, 65.1879 ) 	|v| = 73.8527","v = ( 0.3517, 0.6483, 0.6753 ) 	|v| = 1.0000","v = ( 0.6483, 0.3517, -0.6753 ) 	|v| = 1.0000","v = ( -0.6753, 0.6753, -0.2965 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7720, 21.7720, 20.9929 ) 	|v| = 37.2658","v = ( 0.5393, -0.5393, -10.3224 ) 	|v| = 10.3505","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
361,"v = ( -24.7611, 24.7611, 65.3978 ) 	|v| = 74.1829","v = ( 0.3470, 0.6530, 0.6732 ) 	|v| = 1.0000","v = ( 0.6530, 0.3470, -0.6732 ) 	|v| = 1.0000","v = ( -0.6732, 0.6732, -0.3061 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7666, 21.7666, 20.8897 ) 	|v| = 37.2015","v = ( 0.5382, -0.5382, -10.3189 ) 	|v| = 10.3470","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0000, 0.0000, -0.0000 ) 	|v| = 0.0000",[0.         0.         0.06738317]
